Read ID,Poly(A) end,Adapter end,Leader end,Start end
22f014f4-7fa0-414b-b136-51b9f8da52e1,8772,5573,2,1
256d9baf-9b54-43d7-aae1-fd2fc6c3ec71,4303,2727,179,127
2216cafc-57de-4189-b0b3-725edeb4c0ee,8605,6716,575,464
21fc4f36-e6dd-467c-a526-bd0fd6e6d7ba,15218,11506,688,458
252ea814-2b3a-481f-a612-cc9b81950cd2,8122,6211,10,9
2413ff97-3039-42ae-ba9a-c2455caf4f4c,9975,5262,230,126
25f3afd9-cf67-497d-af5f-93105906b758,7049,5755,395,303
207df44f-8621-4bdb-b956-b3315a83f8d6,13275,10567,694,548
26dba271-f912-4838-a2a5-cba64c9e70f0,7183,4974,96,95
27f71ae7-c729-4570-bb32-953c57106393,8655,6134,627,447
2aa69e25-a382-4d71-86f3-2341b4066861,4588,3698,464,255
2b0b6c68-30e9-4627-9f9b-6d6bb1b53685,6088,6016,2,1
2892ef1f-a612-4646-a08f-fa192f6f0199,7862,5544,228,171
27224e3f-5fe6-45a0-b5e0-bf23228cf051,8393,4465,350,349
2a63b54a-a207-454f-863f-6839fb51f286,11282,8518,833,570
29e3f887-48a1-4525-b452-8ef8688d1369,15003,7183,575,381
2b65269d-0b5f-4779-bb31-415ff3e4d2f7,7681,5623,3,2
284c7093-dc60-47c5-a4e9-137c52e76587,8118,6685,240,139
2d7665a6-0fd4-46f0-9ffc-d989ebba03bb,7905,3366,348,206
2ce0d057-e930-4cac-8c8d-673c0f757055,6013,4506,559,376
2a41c950-6ead-4569-a8d0-1fb7ad5e6c46,17741,14673,2,1
2fe7f048-9865-4173-b8e8-e66fc54895ac,9362,4942,483,273
2c71d3d5-9eae-4c03-8d0f-ee3309358510,9184,9171,1529,521
2dc769c0-c0f2-441c-a1ae-064b9cbdda2f,9680,4903,524,379
2c0c8b9b-3719-4108-b5ce-4a399d6ceb3b,14900,11788,678,514
309d84fa-e779-4680-9b16-08a87311b9b9,4688,3512,2,1
2b2c60a2-c1e3-473f-a92d-63a2e576547c,7495,5495,464,463
30b401cd-b968-4c68-b76b-2082f8861ffc,8067,6125,841,568
30d25102-dabb-4823-badd-756fd82e5e50,8174,6004,790,365
303993e8-fa2c-472d-ac79-a6fdb4392152,8190,6168,438,281
33b26042-c416-4ace-9345-979e54129083,9869,5344,3,2
34f19be8-eb6a-4f3d-a01e-19e008cd0153,6254,6245,430,80
34ee176a-2d55-4ca5-9e82-8802af4bec55,9033,5737,1001,580
34158cb8-ff7d-4b0a-bd55-25e439540656,10170,6145,287,286
2ee1cbc6-1197-43b2-90cc-1f5918e1df7c,7436,4983,347,267
2eb7b088-6c9c-4ee6-822f-d4a47444da86,10378,4883,464,133
35bf21a1-ecb0-4ed1-8948-40f0c74355dd,9452,4556,648,499
35e0a514-61cc-4534-8364-7be77b0a6129,7108,3985,292,291
35296d74-ca32-47c6-94bc-a823ec7ef904,13772,5460,285,284
3857eaae-781e-45f5-b0a5-53045f3c8f2d,8504,4588,189,188
3610dece-8907-420f-9cb1-7f6c0ca26ccf,10429,5773,904,668
32e57d22-515d-4d55-b094-23014d8f418b,25202,17870,8944,6049
3a2cdd4a-53ba-4855-8be8-705bb3d81a8c,9740,4019,298,221
37591524-b3a5-4770-8a45-b0be3e1a979d,7465,5731,821,584
3a4e476a-40cf-4610-9c61-75460866fd04,7696,4472,746,433
3af4f665-6cbb-466d-b85d-337e88b212df,6797,3252,3,1
3aa4cfc9-a0b0-4259-a5e4-7685b617b07f,8281,5184,411,271
351248db-6d27-4e20-b278-a40fc52849d1,9117,7822,633,383
3b7e7b5d-6637-4583-8455-9377a99b4c9b,7707,3995,214,213
3be1cf6d-b126-4bd5-b918-35facb22536f,7687,4453,491,242
3da765f8-086c-4954-b1af-964f796150d7,5325,5303,2,1
36d9db38-c9a5-4ce4-af00-124c691ebef6,7110,7108,408,407
3e21bdfe-d347-417e-90ac-ee2944864258,9175,5737,268,1
3fd48c50-5909-49cb-8262-75a5db7ba5e3,8838,6113,2,1
4092d934-3852-4fa1-9bc6-7f7b7285440d,7030,7013,973,538
40229980-0b3f-4654-a6d6-cc852199d220,9634,5490,601,444
3dd0d541-f047-4bbe-8407-bd24cf26158a,10175,4951,708,396
40d8e322-ddd7-431e-8bac-227e6c7bf6b6,7533,5736,2,1
3e6bd036-ba17-4ed9-ba94-2c734c3df410,14471,5011,327,326
40f1819d-fa55-4e0a-b5e1-b22d965678ae,6156,5405,447,264
40a0f8b6-0fca-4453-965a-26d0e9778e3c,9905,5862,698,487
3efc2d89-e44d-47ba-9073-1be4d7fc2d10,12315,4706,130,129
437526c0-d52e-48a6-9019-ff7e4ac3c094,9718,4863,368,291
44dbef48-43e5-4037-bab5-d9d6c28a75b7,7584,6303,869,319
4463a6da-f591-4856-bf4b-c0b4b1d27927,9287,7933,346,345
423f25ca-4c0e-452c-9ae5-bbcb7c584555,14082,10093,569,345
448563af-6147-4ad6-9103-c57b3638b5c9,6477,5512,822,323
455fe349-3a8b-47be-b0d0-ea6721549d30,5792,5775,487,290
445f9b58-6a76-4918-b02f-b72d725d719a,14699,9452,428,427
44aeab73-8fe9-493d-91f9-3cab7822356a,15196,7373,2,1
441a3af7-37d2-4d8d-b384-f09c6aaeb8d0,16004,6608,959,883
44a03a3f-d7ac-4f66-a9f7-a2bf7f03af36,23643,17321,388,284
46d69324-1830-4e7b-a2f9-f061d4ecb644,7334,3890,532,345
45bd748b-7154-408f-98df-7f93ddbb599b,10460,7040,745,608
476103d4-3c30-41da-8426-57edc0621f3d,4463,4417,2,1
45d773d0-e5cf-40fe-9162-feafe5d68364,6726,4717,438,269
48906833-9379-4975-9c71-17456f8853bd,7959,5436,607,301
48534e02-df75-4585-88a1-1f46f4ca3feb,10169,7420,3,2
4b7f70f7-bd3c-4e69-b340-d931983d8764,7713,4778,393,274
4bb3a383-2dc8-4506-99f3-4dde887957fc,10935,6070,950,532
49252144-a1ec-469e-a313-84881effed3e,8506,5013,454,284
4b3cfd16-c4b2-4b86-9b30-d7f00b9f24df,10860,4910,709,506
4ce4eb01-a5e0-498d-a3f8-16e38880a8b9,7648,4321,491,375
4ad5b68f-1b20-4b02-986a-3891f6962290,10556,7271,665,557
4791d066-cc31-4eaa-a526-bf828282edf2,13579,8817,3,2
4a5b2014-e0b2-439b-807d-269c1c341a27,7207,5662,657,456
4df48246-dd8b-4fe0-a65b-54185c4854ea,10267,4997,467,466
4b6219fa-64a2-46bc-a8de-adfb8662e855,7280,4320,555,410
508b1f7c-a803-42e7-a099-65146813bccb,8735,5824,2,1
4f323875-8baa-40b8-b75c-625698e9499e,10676,5576,637,402
51a16eb5-59e6-44c4-91de-e85dc081bffc,7847,5206,801,631
50b42525-0174-4d0a-a18d-26bef8848d0e,8656,5936,217,216
53904668-1039-474a-a6b2-ec3e4c5ad119,6907,5150,571,405
52d0a24a-9350-4856-9cb6-cf1db539e5ae,9511,5990,433,262
519b3125-1b02-4de5-91a3-454f9b6316e9,18977,13631,1355,835
4fd87db6-17fe-4684-a283-74def9a2cff5,12845,4226,264,263
53c9edee-1632-4a78-9b2f-dd8ea0f10ac4,2797,2768,513,280
5261ce46-008c-470b-b9d2-291bc2df7bab,15308,6340,352,351
51e19bcc-e7dd-461d-ada2-42ef274f38c7,17976,9068,390,65
53fa0470-fa62-498c-9aca-7cf16ad44a18,6999,4833,943,198
53d00c26-fa67-44d7-a4e5-c9a062ae3320,11706,5101,641,519
541db1e2-74f8-49d5-bdc7-ba82230929be,7770,5415,564,347
5431bb45-da92-44fd-a5fa-3c2686615ded,5276,5274,694,258
571f496a-778d-473a-b90c-a58499755762,7669,4261,379,286
55611d7c-6b02-4c9c-b0a3-e9a2a491b760,14763,10215,1035,553
562f1b2b-7b4b-4cd6-8f26-c22461975555,9860,3912,562,561
5576b78c-d87a-4387-beb2-8cd088e0b46d,15222,5406,239,149
559bbd2a-2e23-46d2-8589-3ed0c74ed77a,17154,8813,3,2
565a3b7c-7565-483e-83a0-52854bda5ee1,12387,6302,574,478
56793a66-4b14-4f2d-9c54-4ab3b540ab31,14027,14026,1675,609
5790da8d-56ce-4e96-a33a-eba9d3702b43,6045,4684,215,135
5840ddb2-9cab-42e9-8bb8-085e29171766,9815,5620,349,251
573d933f-2ec0-4741-8599-4134055aac7a,15855,15837,727,1
5950cd9b-d616-4b94-9da2-162a1f4440ad,6791,6129,2,1
574b80f1-5bb7-4a21-91ae-a93986433591,10723,8988,1009,635
5c9fa862-e853-4f06-a713-9e515620ec4e,7874,5276,448,263
589af62f-d3b3-4217-85ec-e8058bd14394,8161,5574,553,217
58010593-3e45-48b8-83ce-fc18772816a5,20356,20339,7,2
5b9ffb97-4013-4f2e-95be-08c4099ac071,14183,8884,520,252
5ca6a62b-9114-40e1-8d5e-898e25140bec,12261,6171,260,259
5fe99d15-0baa-4e2c-a3a9-3efd01711718,8124,5809,860,416
5f9956ed-cb05-402a-acdc-67da760fa9a9,10132,5709,610,377
600847b5-b6e1-4e56-9afc-df4ce9c7a3bc,10051,5602,5,4
5b3bf355-a185-4345-8579-a804c170916b,11995,5468,195,194
6116659a-901c-417d-97dd-bd4e470a0b94,7815,4038,596,595
6465bd87-d1b6-4323-b8b0-b93ac7b72e93,7625,4368,480,402
6109bd97-d016-49a9-8612-d6452157b311,7866,5951,688,433
6474098f-969e-45f4-bd0e-7424d9fd967a,7700,5632,287,167
5e11a99b-c0b7-40e5-af4a-1a85dfee0625,22704,16377,2,1
649e8400-2a26-4537-a63c-4a1676601de0,11273,5780,331,202
5ea5b318-ce69-4103-a38e-6a9662fa7ba5,10528,6783,1290,859
672bb1a1-0674-44ec-af16-6c1420d9463c,8162,5135,686,455
6724ca74-4e25-43cd-97b1-87f7d2a85531,5352,4319,2,1
65bccdbc-c2ed-4291-9106-f126cdaac304,8340,4980,342,152
624be393-4e3b-4e39-9405-4334aa6cc93b,4087,4067,2,1
687c4c22-0e0d-4eb6-a943-bc109666c3f4,8373,3011,322,205
65a7dc17-7140-45b0-bbc0-2bb0b64ae268,8376,5031,447,342
67ad8e05-5b30-4610-925d-0495db8b88e8,11198,6821,958,322
6911a8eb-86a5-43d8-ae08-1b3429a76760,7617,6187,495,249
6987d819-980c-461d-9683-92d1eb84f9fb,7813,6070,102,5
69e7ee07-4ff4-4fd1-9fbc-72e19d9ed04f,14192,3818,191,190
64839a18-1ea7-4198-8077-7e011bce9cdc,10930,9752,2,1
6b367f47-3b04-4107-9dc9-ef27802b2498,10416,5918,395,284
6c77e7cb-5ead-4517-a96d-b5cdf87584b3,7182,5101,2,1
6c10b711-3135-4325-8132-65eab4db58e2,6591,4610,396,258
69d69f76-11e3-4999-bcff-3a34b7fac6cb,11873,10043,931,677
6f58ba92-cfcf-4e04-b894-d5bc7e479406,6822,6401,3,2
6d3d8241-ba17-4104-a024-8ba15838b89f,10218,5442,227,226
6f9d5755-c3f8-440e-a13e-a6a306c97f74,5847,5838,739,508
6a48822a-9617-4a64-a6c3-590eefa8778f,21269,18758,332,331
6b1984a0-1bad-43d0-ba2b-40825cb639c7,21061,13497,899,571
6c967113-0c09-48e1-b847-1fdcf931a33b,17793,7577,403,328
6eba6d87-ef87-4830-be07-d547a7c4cf1d,12692,12633,1149,525
727cac89-a19c-4c17-85ec-9dde4cd6ec7c,7468,6083,430,215
6daadaba-f3de-4cd2-be94-5dab3e21848f,7534,5770,602,399
7265b150-ae18-4314-a7db-14991531c9a2,10425,4683,417,336
73098a27-1ae4-4755-95c2-dab944c73bed,4313,3575,324,323
70fdd23f-ff95-48bf-9eba-5c8653510285,9498,7301,408,296
70706a5a-b314-4326-a86c-73d7df824992,9422,4883,581,362
7199375a-42ca-4ce9-a9b4-7456f67b16a5,5128,3821,295,245
6fe5bf3a-5918-4bf2-ad80-93abb33e6c87,26409,18817,302,110
74fef890-64cb-4f7e-a07b-11e29126fe08,7926,4962,237,236
7443dcbb-5da4-4056-bb02-11af4412704b,10520,5977,599,488
7632c268-1821-440b-b16b-025a637f105c,5632,5611,564,333
7674e947-4c81-460c-8e4b-fc35d761d50b,8270,5513,642,421
730d066d-f55d-4d0b-86d9-05b92a0c6a2e,13543,5170,271,270
7a24131a-c063-495d-bcfc-4a7578441a8a,8458,4688,231,230
76de5b56-6577-4974-b709-b1758125c8b7,14920,7874,485,367
7471b600-d923-4265-afa8-b73647556bb7,9686,7762,438,360
78b26fa5-e914-472c-b4d7-2eb118497805,10040,6162,907,605
7c4e8dfe-8e8e-4a8f-be06-b43ab9b937bf,7954,6054,525,206
7787c3ec-db1e-4319-8f0b-f727f50b34a5,9034,7090,1322,1202
789bc8b3-b65e-4dba-8df8-14544bd9ce46,10687,4944,541,372
7efcd389-6d65-4301-9290-985c014f3877,7930,4400,2,1
7d2cdb35-5563-4953-bb09-a7e41955b556,12131,3867,274,273
808c462b-7589-4a80-8082-3d124f0c2630,7976,5837,2,1
7eaa3a1e-5a8c-4bab-a751-59e780070dab,10305,4336,256,185
816a9991-1ae7-4556-bbaa-e35b3370a26e,7388,5953,145,144
7e32c2de-16e7-410d-a67d-90bff5c4dd37,10957,5611,508,22
8311458b-c6b9-453a-936b-d39f5991b157,9909,5545,613,449
87e2bad2-5509-454b-8480-6cc9caaa1388,6128,6125,553,249
7f926219-9446-4118-83b2-e518274a0649,11507,7958,2,1
853adce0-4861-4b20-914e-63130a291ab5,11856,5092,297,296
8743f232-7bb6-4957-a4a8-f573f4a35094,7503,5231,437,436
8574484f-44a3-4f82-a14e-87dbc227f7ce,7896,5392,547,402
80b2c375-f063-4915-875e-d7bfb2f32df9,7759,4539,575,366
85b8560b-1162-4f95-b998-0ea8b79259ca,16117,7519,760,594
881daca4-cc32-4977-b58d-65d6b415f6f4,13915,8985,449,264
8c635d7a-32f9-41d3-a682-9e65d32c0a17,7563,4998,432,219
8c1e4ff2-3390-47a7-98c7-792fdfcae968,7562,7031,2,1
89294eed-fbc1-4c5a-b176-eb612afe5f5a,16696,6581,568,441
8a6a7430-6f02-418c-b18a-576284383b67,10131,7381,568,463
8b5d791e-bdda-48ff-b169-b17c717afed7,12628,9233,912,911
8c599a3e-49c1-4b41-862b-e6f99d17d7cc,14359,4789,817,314
8e65a9fb-fd58-495d-8007-7f4550cd5b7c,9172,5717,644,244
8abece8a-9a7e-4f03-9cb8-cfcdf98d1bfc,6366,4654,481,314
93a5fd17-1bef-4e7a-a6a9-3c332ffb5bb3,7753,4970,185,97
941243e7-9ce6-4067-b122-a23f01773a9c,8183,4560,546,545
9286e070-244b-4e5e-a673-8a4fdf45ece1,11183,5108,994,868
933393e0-67f8-4cdd-98ae-e48197c71237,6957,5580,182,181
94f33c8f-7495-486a-8f2c-2b4138e07f8b,9821,3832,312,176
90c15f41-d1ea-4dd2-886f-7917e70a0b3a,9670,3930,408,354
8d4e84b2-3de6-4f73-9743-450142d7241f,12736,7739,394,241
95e418d4-bbaa-4645-b837-8e7e35067612,7795,4683,543,339
956a9a23-1ed3-4e10-8221-ffd3bff69955,11316,7556,695,346
8fb5e0df-64c2-47a5-a944-15dc6bb23e67,12641,5557,525,314
96eed08a-886c-4fee-aa92-909d144e8867,9649,6598,141,140
8f0ff460-b6b4-48d1-934c-5446f5cd5ba8,9799,5735,229,131
9baef4cb-d3e3-46a0-a0ac-939c5362f55c,7821,6983,2,1
99abc841-799c-4095-b185-54a431032a98,14271,8853,215,214
96ae41a4-4216-4c7a-8a26-01811a08b761,21452,16593,7790,4144
98bb9e54-e62b-4fec-9a24-feca6380322a,8152,3828,313,223
9fe38054-8cea-4b15-a052-372601adede0,9473,5059,463,291
a05a7fff-3c85-4011-85ad-b1b1770ebf8d,7687,5119,525,286
a0291497-3029-4bdb-bd4f-a68280a4233d,7417,5260,584,473
9c505f6c-1015-4f63-819f-25e05816f9f4,7950,7948,840,357
9a0f53aa-b3f9-4600-98dd-ab6f0803b3c0,8930,4270,244,210
a01c0cdb-0a40-40c4-87b2-65f5907992a0,14961,14957,1863,229
a2f1db1d-f2a6-4194-81eb-c55e107649e9,8725,5935,530,254
a2b49cf3-9b80-4d2d-91d2-2155f3aa7518,11187,5750,2,1
a0976f7d-af0c-4dd3-8b66-c1366ebf5085,6937,4575,570,439
9fb57d16-6a37-46be-a3b8-b050fee581f7,11444,8165,466,404
a42cd144-f8c2-47ac-8b4c-d8e89aa040e3,6158,6135,2,1
a40eafc4-6fde-4a40-903c-35d96dfd25f4,9512,5552,319,318
a302fbff-6138-4683-a1bc-0e300db32d47,10463,5986,676,576
a564f835-4934-482c-b6e6-cdf12bc0c874,9671,6017,405,404
a0cee968-3800-4928-b68a-3be233f00c06,14481,4489,771,632
a3806b71-c424-4a1b-b6ee-da8de5a54ebb,8456,5762,670,574
a750a195-dd75-4d69-a2f6-5ddc40cffe22,11442,6326,783,558
a849f555-9eaf-456c-94b2-08740e58994a,9903,5498,489,378
a735a4cf-5ea4-472b-89fa-d4234288770d,14968,4750,753,658
a8306bc5-38ec-4243-a518-0bb0ab3dfc8e,11738,3863,275,212
a78b714f-2e01-472e-91ca-dee35bd777f0,11626,5749,454,299
a894d5f2-aa98-4771-83ab-79e43c12496c,5998,4935,381,296
a5e07f90-f2a4-483d-b7b3-049bea4ff077,5503,5483,1307,574
a7f81d4f-abdd-41a5-88d2-93d99ee562f2,14355,14327,1834,735
a7bc96d8-6e02-43da-86d8-73699a0fef1c,10063,8939,597,288
a9489334-ef43-43d7-8279-d1430c3083f8,7827,5552,844,714
abea8eed-3db5-4666-b3c5-fda6924fe5b3,8416,5746,476,98
aacfac67-a538-4d88-91d6-709ed1b96e0a,10649,5645,642,593
abc99547-4594-4498-8603-c0ca356842b7,10336,5977,562,427
a9e580f9-1f25-437b-a7a0-b831d3829f1a,13910,7226,678,300
a9744139-0c7e-406a-8dcf-d36094f04370,7931,6764,859,472
aa128545-d0f9-4bd4-9ea5-1335f5685d72,11390,5572,718,658
aea9ffb5-9607-477f-9331-e7f167153eb0,10030,6159,420,173
acc3ab0f-863e-45c5-a631-47ce7c172ef7,7645,5261,432,300
a897f043-889b-4a10-8f92-882732c20cdf,16042,5802,357,288
ac4272e5-3878-40c5-bb36-7f22d1d7484e,11636,8981,2,1
b04846b7-5c22-4fc0-9955-2605989116e9,8199,5980,463,300
b0680f0a-f4ba-4a55-aa0d-36f8397cf726,9890,5552,2,1
b1c84efd-1343-4aba-af23-b33e88bbf3e2,7816,5140,253,78
b3ed13c6-9e0b-464a-8966-fc0c1a042f6f,9832,5176,424,353
b2eb39e5-6631-438b-91a7-a5370dc8c7da,10117,5718,2,1
ac18073e-04f1-4e55-8f31-7300f80dd614,14875,8561,314,160
b0f34368-e92a-4f53-8536-4eeb64958578,11347,5201,624,561
ad1d5ec0-46f4-4a25-be47-30098bd5ba59,29151,22036,10097,5467
b466aefe-e513-49c3-902e-55f2992ce61f,9825,5363,73,72
b4227924-81f8-4884-8576-422c6b71a74a,10664,7789,868,386
b65c4f71-ee5c-44e9-a1e5-0e73ff0d1775,6968,4697,2,1
b4696d77-a3a3-494e-99ff-6fff1fef5189,9933,6399,586,216
b3949790-ea6a-40f5-be37-a9c2101afd79,7793,6437,551,345
b26b6ef0-5542-4f35-a090-448d4551047b,6908,4732,369,368
b4314893-3ff1-421d-b9e7-48eb9ce833f1,1272,530,2,1
b70a1729-ce7a-403d-9d11-9b7acc8eed02,6251,6242,2,1
b82a2291-ea91-452a-90ce-a8d18e83ac81,7464,5299,550,212
b698b2c0-bd77-4f67-85e7-812d9c3925e8,7194,6627,1037,788
b57f9784-78c2-4571-a81f-b70b3a51b460,5964,5,4,1
b7309735-e2f4-4063-b77f-6916e1dba59b,13710,9700,1369,472
b94c1668-e936-469b-80db-92e59f1432e5,7533,4640,348,214
b8865673-d0af-46bc-a889-589b36f6f174,11374,7805,2,1
b89d170d-a19e-42ef-a997-8d390b36301b,8417,4855,298,206
b6fa0c70-7c89-4453-a2c6-fea64b7773e3,13685,8625,675,430
b99fc35b-b96f-4752-b02f-58b34b3734cf,9704,4433,295,294
b6f1e3f9-6939-4c48-8646-0857a8feabe7,9026,6176,273,272
b6431ead-1f7a-41b6-bb5d-b66143a04fde,3635,248,2,1
ba1f96fa-b358-4dfb-ac9e-f106714dd914,8442,5228,827,514
ba8779b5-0a83-4954-8934-87def04afc27,8047,3204,302,301
bb7150dd-cdd6-48eb-8f92-749783d5b27a,5800,5781,2,1
bced2bb4-7c03-48c2-a9fb-5370ff868f06,7391,4852,508,374
ba410000-0bcf-419c-887c-cdf08c43ef6a,10845,6080,400,399
be0d7fc3-0612-416a-87a7-d46ed151e926,7821,5329,511,304
bf98115f-9f38-445f-8df1-65e9852dede4,7656,5591,2,1
bb2d1093-d241-44c1-b7b4-9a24632907de,8404,6880,973,446
c0964638-4c96-40ef-80eb-56d38e8b3e83,8869,6315,825,505
be9cbec2-a502-4029-b931-839922c1dc98,11199,7571,4,3
bac93d4d-da76-4af5-bb52-bfd1ff0678da,9263,7723,2,1
c38abcbb-52d5-4a78-adb2-6142e044a368,7320,4210,2,1
c37008ea-9979-4675-bd94-f1e8fadf9e02,10881,5967,353,352
c41e31b6-5be1-4a75-b668-6d7835ea591e,8069,4349,552,369
b9f6c94e-70eb-4673-9f90-ec1a22228746,13905,9644,878,698
c76fe157-2f98-446a-b299-6ac44fe537c3,6239,6221,1066,231
c4dd2705-ffa3-4e04-9201-534fbdc8f86a,12724,5569,668,423
bfe942f6-c072-43d7-a89f-fa69f4074b51,15072,5996,298,222
c43fd1de-219c-4d0a-8662-fe66874e6516,9940,4942,537,430
c7b8592c-9243-4a91-8b5d-4e23e33d733d,10545,5391,214,213
c65fd0a4-1042-477a-a4e2-15aaec4f11c3,13761,8065,669,668
c98cb305-d92a-4fda-9837-cc794fc54ace,6139,2198,128,127
ca337482-20c4-4b88-80a3-36d059f64407,8066,3977,501,311
c6f2a556-77a4-4383-b6a7-ba0af8c356fb,20160,14070,2317,602
c7cba7ed-9da4-45d4-b757-b64532a51530,17484,13556,1282,519
cae0ed17-d821-472e-940a-4184f20ed88d,7802,5320,605,420
ca5bb5c8-45f7-4f2a-9ae1-da56d52c4d78,10632,5011,568,567
c979cf88-b661-4cc9-8196-976d992977df,20038,14745,1501,857
ca10fae1-3b0d-4637-a9f0-7cb53d0e3b0f,61,49,2,1
c7fff70c-600d-4ec3-a280-b1b76cda0a90,8983,7832,381,283
c5be329a-ae4e-4a58-887c-3ac0d60157c6,8706,7153,793,539
cc5bcdfc-1ddb-4468-ba7a-0446de3f5c0e,9222,6174,2,1
cc75a5ab-d9a0-4d77-b55e-bbceac3ef157,6194,6173,635,336
cd6edfa3-302a-4dd7-9919-31ff1edcf935,5723,5721,549,338
ccb01f4e-37df-4116-8fd2-01d816ad0d2a,7787,5243,346,345
cc49f21e-607b-4011-bd43-ef0733b4f226,15258,5339,263,262
ce943c97-8139-4240-8e28-64958a09312d,7949,5596,377,225
ccabc865-b7c5-42c4-ae67-6b8ee7ecc976,9272,4867,2,1
ceadaf88-b0b4-48d0-95e9-13f055fcdf55,11258,4363,276,211
cee5ad54-99df-4fe8-b811-ee8ffed240bd,7210,4467,3,2
cd00b2e5-2283-42b3-8adc-0d10f76261b2,14246,6137,403,245
cf877479-7ef1-4745-a77d-67415fe4b9e5,6910,4486,2,1
d15c1f02-a25b-4ca7-8675-8ee6bf0dd31f,6601,6059,586,294
cdb9b294-fd52-4a77-8adf-412f04c5729c,11455,7664,2,1
d0502149-e1a0-47d0-91c0-a1db9db2d855,9477,5140,498,424
d37edea2-d27d-400e-9e0c-493527fc5df0,8063,3748,296,191
ccddebb4-2d76-4e41-bf00-06728e7ed247,15679,6085,358,170
d60c1d87-e10a-4be2-9388-856bb393b4bf,7299,5032,587,368
d43beb91-5030-46aa-9fa3-5dedc92b592e,9344,4427,392,325
d76b414a-6b49-47a5-bc55-caf9392600a3,7932,5278,671,363
d266ee71-fffc-40ff-92ad-4de63b6e358c,10435,8485,1016,705
d37a3006-927d-4331-934f-a450f313dc2c,14383,9519,3,2
dcb9b8ba-4d32-4d63-a7fd-34baba77ebba,6182,4004,456,342
d7d8c481-3b57-4769-b9b0-bc669dff6f3d,7169,5747,3,2
da3ee53f-3dae-403e-95f7-6d95ed537344,7312,4499,573,458
dd3abd5f-90d2-4606-a5cc-c0368b67400a,6887,3708,464,234
d1f97a54-c206-4a94-993b-c10394d5ae39,8604,5662,553,328
d871bc5e-7c72-43d3-b282-618b8ea156ae,10704,5081,39,37
dc0859e5-8340-4881-b677-d51c39a67e45,10828,5352,556,413
da8d22af-bcd6-42f8-94e1-811b47e073d5,11258,5060,539,389
d151ed74-f21e-4705-81f1-b6329be1bdc3,23710,19700,1000,398
dbaff3d8-b15c-4085-8010-228884660da1,10148,5003,922,771
d9a8084a-79be-44fa-93ce-95e2ae17150c,8445,7802,2,1
deebb5e1-5b1b-46c3-9a98-66eb9fdb8bb4,7483,4502,523,260
ddd26615-e759-4dc2-bd0d-9ea071df5f70,10404,6133,519,382
e0312e62-9c77-4205-baee-4bba8be57810,7959,5675,497,269
dfb7fcba-b86a-4cfa-92b0-b448a447ca68,10658,4589,202,162
e33cdb26-2b8c-48a0-9906-e8cc9ce4b471,8042,5099,700,489
e3183a24-0bcf-49da-abb8-f4774360fa1a,7854,5174,2,1
e47a9ec1-b1f0-47de-aa84-681d0373b8fb,5636,5066,3,2
e24828b6-a897-4536-8b1c-c8b315b844c8,11588,6278,398,348
e1bb0dc4-b3c7-421f-b652-4e40c053e824,8328,6421,699,448
de348dd4-ef0c-4be1-b1d7-d86f33658c47,8457,7670,2,1
e3938fd7-3945-4bf9-973f-0e399c9ef760,13525,9206,966,407
e6a1e771-7e97-40c0-be78-b7cf98d7371d,8770,5772,2,1
e3d372a1-3316-4624-9c4a-79479c00fe12,14485,11527,2,1
e6f98afd-be6a-4c39-ad5c-bad96d51ae4d,10868,5651,349,291
e43c46e0-e1fd-433f-9d59-648c39a83ac6,11832,5339,963,841
e4f31c3d-c735-43b4-9ffe-d0b762b254f3,7267,6117,255,95
e6363646-1595-42c2-8a23-4d58e06cb905,14744,9160,2,1
eab9742b-adbd-4eb1-bd89-ef5fece4c71b,10352,5640,2,1
e8d85c10-f464-4684-85f3-8d7fe188efcb,13753,8325,861,860
ec72bbb8-bfc1-4d0f-bfe2-107618a26c73,9405,5765,708,238
eb293f67-a29e-4b37-a311-4a0ca4b22ebf,11290,6868,610,258
ebd4a9a4-0a21-4a63-8408-a997a55d3923,11072,6035,2,1
ee22df65-b101-4f09-9d9b-769685d53dbe,7802,5739,502,260
eae37c2d-6c98-437c-9aad-758d59edd6a2,7272,5358,410,171
e678ec49-e434-4997-b568-8ff4c2daee49,8867,7806,491,490
edc866bb-9350-46e9-93c4-4e7d8a940e98,7701,5378,237,236
ec7fe4aa-fbee-4a3a-8d5c-639db8a6ef97,7509,6232,529,217
efdba512-24d4-4811-bda3-8bea1bb21da7,5994,3957,515,410
f0e86c31-2d62-40c3-af3c-00840024310e,5582,5577,424,197
f1ff0519-dfdf-4694-95b2-76f452d4d29f,8409,5073,581,465
f0129354-e894-4deb-a388-2497f0bdd997,10948,4958,675,442
ef9b0c2d-9226-4b43-a24a-b39f73fe092a,8108,6559,718,517
f487a9c5-09f6-425d-9bb8-72b1c527c3f5,7430,7390,110,2
f2f99da2-b5ba-4212-844d-f0ff8e8c671f,10437,5781,575,189
f5b7710d-e126-4ad0-ba7f-1625c4064de2,9346,5697,258,257
f3ff149a-fb4c-4ffd-ae8b-d062f35062c3,8194,5966,394,341
f29656bd-aea1-4342-b798-ddefddd559ae,5459,3510,211,210
f4af7f04-8e4e-441b-9d2a-d3fec70bf9b0,14746,5765,757,373
f7168e94-1407-4e28-8077-904aabff4f3d,8984,8781,2,1
f756864a-10c6-43a1-9989-bfb6d63413be,7221,4720,223,126
